Anio,Cliente,Costos,Año,Trimestre,Mes,Día,Hora,Ingresos,Periodo,Producto,Region,Tipo de Producto,Utilidad,Margen
2019,Prohaska-Bayer,23.16,2019,Trim. 1,enero,22,1899-12-30 12:53:24,43,6,Cup - 4oz Translucent,Perú,DONANY,19.84,0.11 %
2019,Prohaska-Bayer,31.73,2019,Trim. 1,febrero,1,1899-12-30 02:05:58,106.5,4,Juice - Apple Cider,Perú,QUOKAR,74.77,0.42 %
2019,Prohaska-Bayer,17.61,2019,Trim. 1,febrero,2,1899-12-30 19:02:51,30,3,Puree - Guava,Perú,DONANY,12.39,0.07 %
2019,Prohaska-Bayer,62.88,2019,Trim. 1,febrero,5,1899-12-30 18:35:24,126,5,Wine - Sawmill Creek Autumn,Perú,DAWNE,63.12,0.36 %
2019,Prohaska-Bayer,92.31,2019,Trim. 1,febrero,11,1899-12-30 13:50:17,179.55,2,Juice - Apple Cider,Perú,QUOKAR,87.24000000000001,0.49 %
2019,Prohaska-Bayer,18.46,2019,Trim. 1,febrero,12,1899-12-30 18:07:58,29.5,1,Coffee - Espresso,Perú,DONANY,11.04,0.06 %
2019,Prohaska-Bayer,2.6,2019,Trim. 1,febrero,21,1899-12-30 08:06:03,14.1,3,Wine - Tio Pepe Sherry Fino,Perú,MOC,11.5,0.06 %
2019,Prohaska-Bayer,3.54,2019,Trim. 1,febrero,24,1899-12-30 16:27:41,10.25,3,"Basil - Primerba, Paste",Perú,SALF,6.71,0.04 %
2019,Prohaska-Bayer,24.22,2019,Trim. 1,marzo,27,1899-12-30 18:09:32,34.1,3,Onions - Vidalia,Perú,MOC,9.880000000000003,0.06 %
2019,Prohaska-Bayer,12.01,2019,Trim. 2,abril,8,1899-12-30 19:05:13,15.13,5,Cherries - Fresh,Perú,CHOTUS,3.120000000000001,0.02 %
2019,Prohaska-Bayer,84.83,2019,Trim. 2,abril,10,1899-12-30 11:55:54,169,1,Wine - Semi Dry Riesling Vineland,Perú,DAWNE,84.17,0.47 %
2019,Prohaska-Bayer,84.07,2019,Trim. 2,abril,14,1899-12-30 17:36:40,131.25,3,Cheese - Camembert,Perú,GAMBO,47.18000000000001,0.27 %
2019,Prohaska-Bayer,25.32,2019,Trim. 2,abril,23,1899-12-30 12:56:28,46,3,Chocolate - Milk,Perú,SALF,20.68,0.12 %
2019,Prohaska-Bayer,126.07,2019,Trim. 2,mayo,14,1899-12-30 11:14:09,173.25,2,Cheese - Camembert,Perú,GAMBO,47.18000000000001,0.27 %
2019,Prohaska-Bayer,11.02,2019,Trim. 2,mayo,18,1899-12-30 15:47:51,25,1,Soup - French Can Pea,Perú,QUOKAR,13.98,0.08 %
2019,Prohaska-Bayer,60.05,2019,Trim. 2,junio,4,1899-12-30 18:11:30,93.75,5,Cheese - Camembert,Perú,GAMBO,33.7,0.19 %
2019,Prohaska-Bayer,11.58,2019,Trim. 2,junio,15,1899-12-30 06:57:51,21.5,3,Cup - 4oz Translucent,Perú,DONANY,9.92,0.06 %
2019,Prohaska-Bayer,18.96,2019,Trim. 2,junio,16,1899-12-30 21:33:24,30,2,"Trout - Hot Smkd, Dbl Fillet",Perú,CHOTUS,11.04,0.06 %
2019,Prohaska-Bayer,13.46,2019,Trim. 2,junio,23,1899-12-30 17:04:28,23.8,2,Chocolate - Milk,Perú,SALF,10.34,0.06 %
2019,Prohaska-Bayer,14.74,2019,Trim. 2,junio,26,1899-12-30 09:32:48,23,2,Kohlrabi,Perú,QUOKAR,8.26,0.05 %
2019,Prohaska-Bayer,69.86,2019,Trim. 2,junio,30,1899-12-30 14:26:00,140,4,Wine - Sawmill Creek Autumn,Perú,DAWNE,70.14,0.39 %
2019,Prohaska-Bayer,40.19,2019,Trim. 3,julio,6,1899-12-30 09:38:08,59.95,1,"Sugar - Sweet N Low, Individual",Perú,LAX,19.760000000000005,0.11 %
2019,Prohaska-Bayer,9.95,2019,Trim. 3,julio,11,1899-12-30 14:03:48,23.93,4,Ice Cream Bar - Hagen Daz,Perú,LAX,13.98,0.08 %
2019,Prohaska-Bayer,84.07,2019,Trim. 3,julio,14,1899-12-30 16:48:03,131.25,6,Cheese - Camembert,Perú,GAMBO,47.18000000000001,0.27 %
2019,Prohaska-Bayer,24.22,2019,Trim. 3,julio,15,1899-12-30 16:46:55,34.1,4,Onions - Vidalia,Perú,MOC,9.880000000000003,0.06 %
2019,Prohaska-Bayer,80.88,2019,Trim. 3,julio,20,1899-12-30 04:48:58,144,2,Wine - Sawmill Creek Autumn,Perú,DAWNE,63.120000000000005,0.36 %
2019,Prohaska-Bayer,64.63,2019,Trim. 3,julio,29,1899-12-30 23:32:55,103.25,6,"Trout - Hot Smkd, Dbl Fillet",Perú,CHOTUS,38.620000000000005,0.22 %
2019,Prohaska-Bayer,11.58,2019,Trim. 3,agosto,2,1899-12-30 16:02:54,21.5,4,Cup - 4oz Translucent,Perú,DONANY,9.92,0.06 %
2019,Prohaska-Bayer,46.5,2019,Trim. 3,agosto,15,1899-12-30 20:17:50,46.5,4,Ecolab Crystal Fusion,Perú,QUOKAR,0,0.00 %
2019,Prohaska-Bayer,21.16,2019,Trim. 3,agosto,24,1899-12-30 08:20:17,71,5,Juice - Apple Cider,Perú,QUOKAR,49.84,0.28 %
2019,Prohaska-Bayer,11.74,2019,Trim. 3,septiembre,3,1899-12-30 07:57:24,20,4,Puree - Guava,Perú,DONANY,8.26,0.05 %
2019,Prohaska-Bayer,152.85,2019,Trim. 3,septiembre,8,1899-12-30 20:13:08,241.75,1,Icecream Cone - Areo Chocolate,Perú,GAMBO,88.9,0.50 %
2019,Prohaska-Bayer,25.32,2019,Trim. 3,septiembre,9,1899-12-30 19:49:04,46,6,Chocolate - Milk,Perú,SALF,20.68,0.12 %
2019,Prohaska-Bayer,25.32,2019,Trim. 3,septiembre,15,1899-12-30 12:54:56,46,4,Chocolate - Milk,Perú,SALF,20.68,0.12 %
2019,Prohaska-Bayer,23.16,2019,Trim. 3,septiembre,18,1899-12-30 20:26:07,43,2,Cup - 4oz Translucent,Perú,DONANY,19.84,0.11 %
2019,Prohaska-Bayer,36.92,2019,Trim. 3,septiembre,30,1899-12-30 09:46:23,59,5,"Trout - Hot Smkd, Dbl Fillet",Perú,CHOTUS,22.08,0.12 %
2019,Prohaska-Bayer,26.45,2019,Trim. 4,octubre,12,1899-12-30 00:47:33,88.75,6,Juice - Apple Cider,Perú,QUOKAR,62.3,0.35 %
2019,Prohaska-Bayer,31.16,2019,Trim. 4,octubre,17,1899-12-30 19:46:54,51,1,Butter Balls Salted,Perú,DAWNE,19.84,0.11 %
2019,Prohaska-Bayer,9.95,2019,Trim. 4,octubre,20,1899-12-30 07:34:10,23.93,5,Ice Cream Bar - Hagen Daz,Perú,LAX,13.98,0.08 %
2019,Prohaska-Bayer,48.91,2019,Trim. 4,noviembre,1,1899-12-30 17:28:08,98,3,Wine - Sawmill Creek Autumn,Perú,DAWNE,49.09,0.28 %
2019,Prohaska-Bayer,11.74,2019,Trim. 4,noviembre,4,1899-12-30 18:55:49,20,5,Puree - Guava,Perú,DONANY,8.26,0.05 %
2019,Prohaska-Bayer,38.78,2019,Trim. 4,noviembre,10,1899-12-30 07:35:23,69.8,1,Squash - Sunburst,Perú,LAX,31.019999999999996,0.17 %
2019,Prohaska-Bayer,17.61,2019,Trim. 4,diciembre,3,1899-12-30 20:17:14,30,6,Puree - Guava,Perú,DONANY,12.39,0.07 %
2019,Prohaska-Bayer,44.34,2019,Trim. 4,diciembre,7,1899-12-30 08:32:21,64.1,5,Onions - Vidalia,Perú,MOC,19.75999999999999,0.11 %
2019,Prohaska-Bayer,62.9,2019,Trim. 4,diciembre,21,1899-12-30 10:15:52,126,6,Wine - Sawmill Creek Autumn,Perú,DAWNE,63.1,0.36 %
2019,Prohaska-Bayer,31.72,2019,Trim. 4,diciembre,29,1899-12-30 20:20:45,106.5,3,Juice - Apple Cider,Perú,QUOKAR,74.78,0.42 %
2019,Rath LLC,7.28,2019,Trim. 1,enero,3,1899-12-30 01:43:03,12.38,2,Beef - Tenderloin - Aa,Argentina,GAMBO,5.1000000000000005,0.03 %
2019,Rath LLC,18.97,2019,Trim. 1,enero,8,1899-12-30 09:42:34,33,3,Wine - Sawmill Creek Autumn,Argentina,DAWNE,14.030000000000001,0.08 %
2019,Rath LLC,6.4,2019,Trim. 1,enero,14,1899-12-30 03:41:40,12.38,4,Octopus,Argentina,DONANY,5.98,0.03 %
2019,Rath LLC,18.97,2019,Trim. 1,marzo,20,1899-12-30 00:57:09,33,2,Wine - Sawmill Creek Autumn,Argentina,DAWNE,14.030000000000001,0.08 %
2019,Rath LLC,15.76,2019,Trim. 1,marzo,23,1899-12-30 08:30:42,22.5,1,Icecream Cone - Areo Chocolate,Argentina,GAMBO,6.74,0.04 %
2019,Rath LLC,6.9,2019,Trim. 2,abril,30,1899-12-30 14:13:54,12,3,Beef - Tenderloin - Aa,Argentina,GAMBO,5.1,0.03 %
2019,Rath LLC,9.74,2019,Trim. 2,junio,2,1899-12-30 18:52:02,15.13,2,Wine - Wyndham Estate Bin 777,Argentina,LAX,5.390000000000001,0.03 %
2019,Rath LLC,6.9,2019,Trim. 2,junio,11,1899-12-30 09:59:58,12,1,Muffin Orange Individual,Argentina,LAX,5.1,0.03 %
2019,Rath LLC,7.52,2019,Trim. 2,junio,30,1899-12-30 11:05:32,12,3,Paste - Black Olive,Argentina,MOC,4.48,0.03 %
2019,Rath LLC,31.52,2019,Trim. 3,julio,3,1899-12-30 00:24:56,45,3,Cheese - Camembert,Argentina,GAMBO,13.48,0.08 %
2019,Rath LLC,20.49,2019,Trim. 3,julio,20,1899-12-30 09:11:16,27.23,2,Cheese - Camembert,Argentina,GAMBO,6.740000000000002,0.04 %
2019,Rath LLC,5.37,2019,Trim. 3,julio,21,1899-12-30 17:16:09,15.13,2,Coriander - Ground,Argentina,GAMBO,9.760000000000002,0.05 %
2019,Rath LLC,7.52,2019,Trim. 3,julio,27,1899-12-30 03:25:31,12,1,Wine - Riesling Alsace Ac 2001,Argentina,DONANY,4.48,0.03 %
2019,Rath LLC,31.7,2019,Trim. 3,julio,29,1899-12-30 15:57:31,54,4,Asparagus - Mexican,Argentina,MOC,22.3,0.13 %
2019,Rath LLC,8.72,2019,Trim. 3,septiembre,5,1899-12-30 17:13:51,13.2,2,Paste - Black Olive,Argentina,MOC,4.479999999999999,0.03 %
2019,Rath LLC,19.07,2019,Trim. 3,septiembre,25,1899-12-30 06:43:55,44,3,Juice - Apple Cider,Argentina,QUOKAR,24.93,0.14 %
2019,Rath LLC,9.54,2019,Trim. 3,septiembre,26,1899-12-30 19:03:49,22,1,Bread Country Roll,Argentina,CHOTUS,12.46,0.07 %
2019,Rath LLC,18.97,2019,Trim. 3,septiembre,28,1899-12-30 05:36:12,33,4,Wine - Sawmill Creek Autumn,Argentina,DAWNE,14.030000000000001,0.08 %
2019,Rath LLC,19.07,2019,Trim. 4,octubre,4,1899-12-30 06:45:53,44,4,Juice - Apple Cider,Argentina,QUOKAR,24.93,0.14 %
2019,Rath LLC,31.52,2019,Trim. 4,octubre,12,1899-12-30 21:43:21,45,4,Cheese - Camembert,Argentina,GAMBO,13.48,0.08 %
2019,Rath LLC,22.19,2019,Trim. 4,octubre,15,1899-12-30 00:25:54,34.65,2,Juice - Apple Cider,Argentina,QUOKAR,12.459999999999997,0.07 %
2019,Rath LLC,15.93,2019,Trim. 4,octubre,16,1899-12-30 22:02:02,25.85,3,Butter Balls Salted,Argentina,DAWNE,9.920000000000002,0.06 %
2019,Rath LLC,7.75,2019,Trim. 4,noviembre,4,1899-12-30 06:06:53,11.88,1,Kohlrabi,Argentina,QUOKAR,4.130000000000001,0.02 %
2019,Rath LLC,-0.42,2019,Trim. 4,noviembre,18,1899-12-30 15:29:24,11.5,2,"Stock - Beef, White",Argentina,GAMBO,11.92,0.07 %
2019,Rath LLC,9.81,2019,Trim. 4,noviembre,20,1899-12-30 19:30:57,14.3,4,Skirt - 29 Foot,Argentina,QUOKAR,4.49,0.03 %
2019,Rath LLC,7.75,2019,Trim. 4,noviembre,22,1899-12-30 15:10:17,11.88,4,Puree - Guava,Argentina,DONANY,4.130000000000001,0.02 %
2019,Rath LLC,18.97,2019,Trim. 4,noviembre,23,1899-12-30 13:15:13,33,1,Wine - Semi Dry Riesling Vineland,Argentina,DAWNE,14.030000000000001,0.08 %
2019,Rath LLC,15.85,2019,Trim. 4,diciembre,20,1899-12-30 12:15:21,27,3,Caviar - Salmon,Argentina,GAMBO,11.15,0.06 %
2019,Rath LLC,35.45,2019,Trim. 4,diciembre,24,1899-12-30 23:11:24,93,1,Tomatoes - Heirloom,Argentina,DAWNE,57.55,0.32 %
2019,Renner LLC,20.74,2019,Trim. 1,marzo,3,1899-12-30 20:56:25,87,5,Beef - Bresaola,Chile,LAX,66.26,0.37 %
2019,Renner LLC,10.43,2019,Trim. 2,junio,21,1899-12-30 17:41:11,43.5,2,Beef - Bresaola,Chile,LAX,33.07,0.19 %
2019,Renner LLC,5.82,2019,Trim. 2,junio,30,1899-12-30 11:34:21,23,4,Rum - Mount Gay Eclipes,Chile,SALF,17.18,0.10 %
2019,Renner LLC,17.18,2019,Trim. 3,julio,8,1899-12-30 03:36:58,72.5,6,Beef - Bresaola,Chile,LAX,55.32,0.31 %
2019,Renner LLC,34.64,2019,Trim. 3,agosto,6,1899-12-30 12:01:53,145,3,Beef - Bresaola,Chile,LAX,110.36,0.62 %
2019,Renner LLC,2.7,2019,Trim. 3,agosto,28,1899-12-30 09:10:19,18,6,Orange Roughy 4/6 Oz,Chile,LAX,15.3,0.09 %
2019,Renner LLC,17.3,2019,Trim. 4,octubre,19,1899-12-30 08:55:24,72.5,4,Beef - Bresaola,Chile,LAX,55.2,0.31 %
2019,Renner LLC,34.59,2019,Trim. 4,diciembre,2,1899-12-30 15:56:26,145,1,Rabbit - Saddles,Chile,LAX,110.41,0.62 %
2019,"Rogahn, Jenkins and Wolff",75.2,2019,Trim. 1,enero,29,1899-12-30 11:02:24,121.2,4,Shrimp - 150 - 250,Colombia,DONANY,46,0.26 %
2019,"Rogahn, Jenkins and Wolff",41.95,2019,Trim. 1,febrero,5,1899-12-30 15:36:46,78,4,Basil - Thai,Colombia,DONANY,36.05,0.20 %
2019,"Rogahn, Jenkins and Wolff",55.92,2019,Trim. 1,febrero,21,1899-12-30 08:04:53,71.4,4,Muffin Orange Individual,Colombia,LAX,15.480000000000004,0.09 %
2019,"Rogahn, Jenkins and Wolff",573.36,2019,Trim. 1,marzo,1,1899-12-30 21:46:22,972,5,Pants Custom Dry Clean,Colombia,DAWNE,398.64,2.24 %
2019,"Rogahn, Jenkins and Wolff",49.02,2019,Trim. 2,abril,3,1899-12-30 08:17:51,172.8,4,Arizona - Plum Green Tea,Colombia,QUOKAR,123.78,0.70 %
2019,"Rogahn, Jenkins and Wolff",382.24,2019,Trim. 2,abril,5,1899-12-30 09:39:52,648,2,Pants Custom Dry Clean,Colombia,DAWNE,265.76,1.50 %
2019,"Rogahn, Jenkins and Wolff",768.06,2019,Trim. 2,abril,9,1899-12-30 15:35:32,993.6,3,Coffee - French Vanilla Frothy,Colombia,DAWNE,225.54000000000008,1.27 %
2019,"Rogahn, Jenkins and Wolff",-151.32,2019,Trim. 2,abril,26,1899-12-30 17:40:58,384.8,1,Beef - Short Loin,Colombia,LAX,536.12,3.02 %
2019,"Rogahn, Jenkins and Wolff",1188.74,2019,Trim. 2,mayo,1,1899-12-30 13:53:18,2193.6,1,Chick Peas - Dried,Colombia,LAX,1004.8599999999999,5.66 %
2019,"Rogahn, Jenkins and Wolff",-34.92,2019,Trim. 2,mayo,3,1899-12-30 10:02:06,88.8,3,Ecolab - Ster Bac,Colombia,DAWNE,123.72,0.70 %
2019,"Rogahn, Jenkins and Wolff",83.9,2019,Trim. 2,junio,3,1899-12-30 09:00:58,156,5,Basil - Thai,Colombia,DONANY,72.1,0.41 %
2019,"Rogahn, Jenkins and Wolff",955.6,2019,Trim. 2,junio,7,1899-12-30 10:17:15,1620,3,Pants Custom Dry Clean,Colombia,DAWNE,664.4,3.74 %
2019,"Rogahn, Jenkins and Wolff",50.52,2019,Trim. 2,junio,9,1899-12-30 00:22:26,66,2,Muffin Orange Individual,Colombia,LAX,15.479999999999997,0.09 %
2019,"Rogahn, Jenkins and Wolff",83.9,2019,Trim. 2,junio,9,1899-12-30 12:47:31,156,1,Pants Custom Dry Clean,Colombia,DAWNE,72.1,0.41 %
2019,"Rogahn, Jenkins and Wolff",223.68,2019,Trim. 2,junio,24,1899-12-30 08:28:53,285.6,3,Muffin Orange Individual,Colombia,LAX,61.920000000000016,0.35 %
2019,"Rogahn, Jenkins and Wolff",196.08,2019,Trim. 2,junio,25,1899-12-30 03:38:34,691.2,1,"Nut - Pistachio, Shelled",Colombia,CHOTUS,495.12,2.79 %
2019,"Rogahn, Jenkins and Wolff",225.61,2019,Trim. 2,junio,25,1899-12-30 11:15:37,363.6,3,Shrimp - 150 - 250,Colombia,DONANY,137.99,0.78 %
2019,"Rogahn, Jenkins and Wolff",640.05,2019,Trim. 3,julio,16,1899-12-30 14:25:33,828,5,Coffee - French Vanilla Frothy,Colombia,DAWNE,187.95000000000005,1.06 %
2019,"Rogahn, Jenkins and Wolff",49.02,2019,Trim. 3,julio,19,1899-12-30 13:42:32,172.8,3,Arizona - Plum Green Tea,Colombia,QUOKAR,123.78,0.70 %
2019,"Rogahn, Jenkins and Wolff",-69.84,2019,Trim. 3,agosto,2,1899-12-30 23:36:39,177.6,4,Ecolab - Ster Bac,Colombia,DAWNE,247.44,1.39 %
2019,"Rogahn, Jenkins and Wolff",594.37,2019,Trim. 3,agosto,3,1899-12-30 01:47:26,1096.8,4,Cake - Mini Cheesecake,Colombia,DONANY,502.42999999999995,2.83 %
2019,"Rogahn, Jenkins and Wolff",1188.74,2019,Trim. 3,agosto,3,1899-12-30 02:06:30,2193.6,5,Cake - Mini Cheesecake,Colombia,DONANY,1004.8599999999999,5.66 %
2019,"Rogahn, Jenkins and Wolff",41.95,2019,Trim. 3,agosto,17,1899-12-30 17:31:16,78,3,Basil - Thai,Colombia,DONANY,36.05,0.20 %
2019,"Rogahn, Jenkins and Wolff",147.06,2019,Trim. 3,agosto,21,1899-12-30 21:53:25,518.4,5,Arizona - Plum Green Tea,Colombia,QUOKAR,371.34,2.09 %
2019,"Rogahn, Jenkins and Wolff",297.19,2019,Trim. 3,septiembre,14,1899-12-30 03:59:34,548.4,3,Cake - Mini Cheesecake,Colombia,DONANY,251.20999999999998,1.41 %
2019,"Rogahn, Jenkins and Wolff",1528.96,2019,Trim. 3,septiembre,18,1899-12-30 19:37:35,2592,1,"Arctic Char - Fresh, Whole",Colombia,SALF,1063.04,5.98 %
2019,"Rogahn, Jenkins and Wolff",111.84,2019,Trim. 3,septiembre,25,1899-12-30 20:48:54,142.8,5,Muffin Orange Individual,Colombia,LAX,30.960000000000008,0.17 %
2019,"Rogahn, Jenkins and Wolff",382.24,2019,Trim. 3,septiembre,27,1899-12-30 20:29:53,648,4,Pants Custom Dry Clean,Colombia,DAWNE,265.76,1.50 %
2019,"Rogahn, Jenkins and Wolff",451.21,2019,Trim. 4,octubre,5,1899-12-30 05:38:36,727.2,1,Ecolab - Mikroklene 4/4 L,Colombia,QUOKAR,275.99000000000007,1.55 %
2019,"Rogahn, Jenkins and Wolff",184.6,2019,Trim. 4,octubre,16,1899-12-30 22:59:57,82.2,2,Basil - Thai,Colombia,DONANY,-102.39999999999999,-0.58 %
2019,"Rogahn, Jenkins and Wolff",223.68,2019,Trim. 4,octubre,20,1899-12-30 14:02:52,285.6,1,Sauce - Salsa,Colombia,SALF,61.920000000000016,0.35 %
2019,"Rogahn, Jenkins and Wolff",376.01,2019,Trim. 4,octubre,28,1899-12-30 14:45:39,606,5,Shrimp - 150 - 250,Colombia,DONANY,229.99,1.29 %
2019,"Rogahn, Jenkins and Wolff",767.74,2019,Trim. 4,noviembre,28,1899-12-30 08:59:47,993.6,1,"Bread - Sticks, Thin, Plain",Colombia,LAX,225.86,1.27 %
2019,"Rogahn, Jenkins and Wolff",-5.28,2019,Trim. 4,diciembre,26,1899-12-30 06:43:33,489.6,5,Ecolab - Ster Bac,Colombia,DAWNE,494.88,2.79 %
2019,"Rogahn, Jenkins and Wolff",449.64,2019,Trim. 4,diciembre,28,1899-12-30 07:52:11,600,2,Coffee - French Vanilla Frothy,Colombia,DAWNE,150.36,0.85 %
2019,"Rowe, Kautzer and Upton",22.28,2019,Trim. 1,enero,9,1899-12-30 23:17:37,41,6,"Juice - Apple, 1.36l",Argentina,SALF,18.72,0.11 %
2019,"Rowe, Kautzer and Upton",22.28,2019,Trim. 1,enero,24,1899-12-30 14:09:18,41,4,"Juice - Apple, 1.36l",Argentina,SALF,18.72,0.11 %
2019,"Rowe, Kautzer and Upton",57.97,2019,Trim. 1,febrero,18,1899-12-30 16:45:37,114.15,2,"Juice - Apple, 1.36l",Argentina,SALF,56.18000000000001,0.32 %
2019,"Rowe, Kautzer and Upton",25.62,2019,Trim. 1,febrero,20,1899-12-30 10:16:49,104,6,Roe - White Fish,Argentina,CHOTUS,78.38,0.44 %
2019,"Rowe, Kautzer and Upton",66.57,2019,Trim. 1,febrero,20,1899-12-30 11:42:23,103.95,2,Juice - Apple Cider,Argentina,QUOKAR,37.38000000000001,0.21 %
2019,"Rowe, Kautzer and Upton",19.22,2019,Trim. 1,marzo,1,1899-12-30 16:51:55,37.5,4,Muffin - Mix - Creme Brule 15l,Argentina,CHOTUS,18.28,0.10 %
2019,"Rowe, Kautzer and Upton",10.86,2019,Trim. 1,marzo,17,1899-12-30 17:39:57,20,6,Muffin - Mix - Creme Brule 15l,Argentina,CHOTUS,9.14,0.05 %
2019,"Rowe, Kautzer and Upton",40.98,2019,Trim. 1,marzo,28,1899-12-30 22:42:19,54.46,6,Cheese - Camembert,Argentina,GAMBO,13.480000000000004,0.08 %
2019,"Rowe, Kautzer and Upton",21.87,2019,Trim. 2,abril,15,1899-12-30 01:21:35,168.75,1,Cape Capensis - Fillet,Argentina,QUOKAR,146.88,0.83 %
2019,"Rowe, Kautzer and Upton",30.11,2019,Trim. 2,abril,22,1899-12-30 04:04:34,60,1,Octopus,Argentina,DONANY,29.89,0.17 %
2019,"Rowe, Kautzer and Upton",6.4,2019,Trim. 2,abril,22,1899-12-30 09:37:02,12.38,4,V8 - Vegetable Cocktail,Argentina,QUOKAR,5.98,0.03 %
2019,"Rowe, Kautzer and Upton",81.96,2019,Trim. 2,mayo,8,1899-12-30 01:16:21,108.92,3,Cheese - Camembert,Argentina,GAMBO,26.960000000000008,0.15 %
2019,"Rowe, Kautzer and Upton",25.61,2019,Trim. 2,mayo,28,1899-12-30 19:48:09,49.52,2,V8 - Vegetable Cocktail,Argentina,QUOKAR,23.910000000000004,0.13 %
2019,"Rowe, Kautzer and Upton",66.57,2019,Trim. 2,junio,2,1899-12-30 09:18:07,103.95,4,Juice - Apple Cider,Argentina,QUOKAR,37.38000000000001,0.21 %
2019,"Rowe, Kautzer and Upton",21.96,2019,Trim. 2,junio,7,1899-12-30 22:11:26,33,5,"Trout - Hot Smkd, Dbl Fillet",Argentina,CHOTUS,11.04,0.06 %
2019,"Rowe, Kautzer and Upton",19.22,2019,Trim. 2,junio,24,1899-12-30 23:08:48,37.5,2,Muffin - Mix - Creme Brule 15l,Argentina,CHOTUS,18.28,0.10 %
2019,"Rowe, Kautzer and Upton",16.68,2019,Trim. 2,junio,27,1899-12-30 13:07:54,35.4,1,Wine - Prem Select Charddonany,Argentina,CHOTUS,18.72,0.11 %
2019,"Rowe, Kautzer and Upton",25.6,2019,Trim. 3,julio,4,1899-12-30 21:32:10,49.52,5,V8 - Vegetable Cocktail,Argentina,QUOKAR,23.92,0.13 %
2019,"Rowe, Kautzer and Upton",36.15,2019,Trim. 3,julio,6,1899-12-30 02:01:48,73.6,3,"Juice - Apple, 1.36l",Argentina,SALF,37.449999999999996,0.21 %
2019,"Rowe, Kautzer and Upton",32.58,2019,Trim. 3,julio,10,1899-12-30 11:20:16,60,5,Muffin - Mix - Creme Brule 15l,Argentina,CHOTUS,27.42,0.15 %
2019,"Rowe, Kautzer and Upton",44.38,2019,Trim. 3,julio,10,1899-12-30 11:21:16,69.3,6,Juice - Apple Cider,Argentina,QUOKAR,24.919999999999995,0.14 %
2019,"Rowe, Kautzer and Upton",7.28,2019,Trim. 3,julio,12,1899-12-30 10:18:45,12.38,4,Muffin Orange Individual,Argentina,LAX,5.1000000000000005,0.03 %
2019,"Rowe, Kautzer and Upton",33.44,2019,Trim. 3,julio,25,1899-12-30 23:01:06,70,1,"Beef - Baby, Liver",Argentina,CHOTUS,36.56,0.21 %
2019,"Rowe, Kautzer and Upton",26.95,2019,Trim. 3,julio,30,1899-12-30 18:21:03,43.5,1,Coffee - Espresso,Argentina,DONANY,16.55,0.09 %
2019,"Rowe, Kautzer and Upton",19.22,2019,Trim. 3,agosto,1,1899-12-30 05:12:53,37.5,3,Muffin - Mix - Creme Brule 15l,Argentina,CHOTUS,18.28,0.10 %
2019,"Rowe, Kautzer and Upton",0,2019,Trim. 3,agosto,3,1899-12-30 04:50:40,0,5,Wine - Dubouef Macon - Villages,Argentina,QUOKAR,0,0.00 %
2019,"Rowe, Kautzer and Upton",39.34,2019,Trim. 3,agosto,3,1899-12-30 21:17:15,205.94,2,Roe - White Fish,Argentina,CHOTUS,166.6,0.94 %
2019,"Rowe, Kautzer and Upton",23.22,2019,Trim. 3,agosto,4,1899-12-30 13:23:34,44.25,1,Wine - Semi Dry Riesling Vineland,Argentina,DAWNE,21.03,0.12 %
2019,"Rowe, Kautzer and Upton",88.76,2019,Trim. 3,agosto,23,1899-12-30 17:40:09,138.6,3,Juice - Apple Cider,Argentina,QUOKAR,49.83999999999999,0.28 %
2019,"Rowe, Kautzer and Upton",66.79,2019,Trim. 3,septiembre,16,1899-12-30 13:00:52,93.75,1,Icecream Cone - Areo Chocolate,Argentina,GAMBO,26.959999999999994,0.15 %
2019,"Rowe, Kautzer and Upton",33.74,2019,Trim. 3,septiembre,19,1899-12-30 12:24:01,149,4,Roe - White Fish,Argentina,CHOTUS,115.25999999999999,0.65 %
2019,"Rowe, Kautzer and Upton",26.71,2019,Trim. 3,septiembre,21,1899-12-30 03:02:02,47.75,4,Wine - Sawmill Creek Autumn,Argentina,DAWNE,21.04,0.12 %
2019,"Rowe, Kautzer and Upton",61.47,2019,Trim. 3,septiembre,28,1899-12-30 18:57:36,81.69,2,Cheese - Camembert,Argentina,GAMBO,20.22,0.11 %
2019,"Rowe, Kautzer and Upton",61.47,2019,Trim. 4,octubre,11,1899-12-30 12:03:50,81.69,4,Cheese - Camembert,Argentina,GAMBO,20.22,0.11 %
2019,"Rowe, Kautzer and Upton",28.47,2019,Trim. 4,octubre,16,1899-12-30 12:02:32,49.5,5,Wine - Sawmill Creek Autumn,Argentina,DAWNE,21.03,0.12 %
2019,"Rowe, Kautzer and Upton",37.66,2019,Trim. 4,octubre,17,1899-12-30 06:12:22,59.73,2,"Trout - Hot Smkd, Dbl Fillet",Argentina,CHOTUS,22.07,0.12 %
2019,"Rowe, Kautzer and Upton",88.76,2019,Trim. 4,octubre,19,1899-12-30 11:17:15,138.6,5,Juice - Apple Cider,Argentina,QUOKAR,49.83999999999999,0.28 %
2019,"Rowe, Kautzer and Upton",81.96,2019,Trim. 4,octubre,26,1899-12-30 04:42:28,108.92,5,Cheese - Camembert,Argentina,GAMBO,26.960000000000008,0.15 %
2019,"Rowe, Kautzer and Upton",55.69,2019,Trim. 4,noviembre,9,1899-12-30 12:29:36,102.5,5,"Juice - Apple, 1.36l",Argentina,SALF,46.81,0.26 %
